20800,-111958.176,24857.45797,-87100.71799,331.7790997,1.018537271
20900,-111709.9416,24896.63116,-86813.31044,332.3019547,1.018537271
21000,-111657.5775,24574.69933,-87082.8782,328.005045,1.018537271
21100,-111809.6942,24527.96637,-87281.72787,327.3812878,1.018537271
21200,-111746.0548,24643.5418,-87102.51299,328.9239037,1.018537271
21300,-112058.9216,24962.07834,-87096.84328,333.1754955,1.018537271
21400,-111677.4866,24308.87432,-87368.6123,324.4570079,1.018537271
21500,-112043.3843,24895.37753,-87148.00679,332.2852222,1.018537271
21600,-112001.7411,24528.90121,-87472.83994,327.3937653,1.018537271
21700,-112018.1157,24620.0262,-87398.08952,328.6100348,1.018537271
21800,-112023.5326,24525.14531,-87498.38728,327.3436342,1.018537271
21900,-112159.0994,24557.78183,-87601.31759,327.7792425,1.018537271
22000,-111987.2126,24357.55334,-87629.65928,325.1067397,1.018537271
22100,-111634.3839,24080.92941,-87553.45444,321.4145666,1.018537271
22200,-111806.9292,24521.44627,-87285.48292,327.2942622,1.018537271
22300,-111714.7157,24325.47043,-87389.24523,324.6785205,1.018537271
22400,-111984.654,24602.92744,-87381.72656,328.3818131,1.018537271
22500,-111521.5601,24233.39636,-87288.16371,323.4495835,1.018537271
22600,-112147.9371,24822.80422,-87325.13289,331.3165669,1.018537271
22700,-112013.7738,24677.53766,-87336.23613,329.3776555,1.018537271
22800,-111800.6221,24681.67587,-87118.94622,329.4328893,1.018537271
22900,-111418.4418,24253.51129,-87164.93047,323.7180628,1.018537271
23000,-111638.5597,24687.76288,-86950.79685,329.5141343,1.018537271
23100,-111812.759,24869.23207,-86943.52694,331.9362517,1.018537271
23200,-111736.4588,24798.34373,-86938.11503,330.9900863,1.018537271
23300,-111310.6286,24683.58849,-86627.04016,329.4584175,1.018537271
23400,-111503.0271,24748.64605,-86754.38105,330.326758,1.018537271
23500,-111613.8507,24661.69811,-86952.15261,329.1662408,1.018537271
23600,-111579.0332,24683.03318,-86896.00003,329.4510056,1.018537271
23700,-111530.5316,24531.88597,-86998.64563,327.4336037,1.018537271
23800,-111820.1962,24917.66835,-86902.52784,332.5827437,1.018537271
23900,-111898.2534,24833.82287,-87064.43051,331.4636357,1.018537271
24000,-111506.7519,24448.60124,-87058.15065,326.3219802,1.018537271
24100,-111833.3926,24732.36617,-87101.02639,330.1094662,1.018537271
24200,-111426.7966,24391.92199,-87034.8746,325.5654672,1.018537271
24300,-111892.3508,24823.23543,-87069.11536,331.3223223,1.018537271
24400,-111499.1026,24698.85689,-86800.2457,329.6622089,1.018537271
24500,-111374.0994,24857.51707,-86516.58233,331.7798885,1.018537271
24600,-111647.8048,25045.25093,-86602.55388,334.2856222,1.018537271
24700,-111532.2803,24881.10086,-86651.17944,332.0946676,1.018537271
24800,-111423.2181,24677.49277,-86745.72533,329.3770563,1.018537271
24900,-111586.286,24712.65638,-86873.62958,329.8463945,1.018537271
25000,-111390.4122,24688.13869,-86702.27352,329.5191503,1.018537271
25100,-111207.6407,24505.94584,-86701.69485,327.0873739,1.018537271
25200,-111950.9031,25095.8922,-86855.01086,334.9615448,1.018537271
25300,-111439.8065,24764.89042,-86674.9161,330.5435761,1.018537271
25400,-111443.5636,24796.25426,-86647.30931,330.9621975,1.018537271
25500,-111685.3871,25106.09251,-86579.29462,335.097691,1.018537271
